,line,day_of_week,hour,day,month,count
10790,3,0,3,30,11,1
10791,N,4,20,20,11,8
10792,R,5,12,21,11,18
10793,D,1,13,24,11,9
10794,M,1,12,10,11,7
10795,Z,2,11,25,11,1
10796,Q,6,12,15,11,9
10797,3,0,20,9,11,3
10798,A,4,12,13,11,9
10799,4,3,15,12,11,1
10800,3,3,5,19,11,2
10801,2,2,11,25,11,5
10802,M,3,0,26,11,3
10803,M,1,1,3,11,2
10804,C,3,23,19,11,19
10805,E,6,16,1,11,11
10806,2,2,1,25,11,3
10807,Z,5,1,14,11,2
10808,2,2,19,11,11,2
10809,2,0,23,9,11,1
10810,Q,3,21,19,11,7
10811,G,3,20,12,11,1
10812,R,4,12,6,11,10
10813,E,0,19,16,11,11
10814,F,2,3,25,11,4
10815,C,2,18,11,11,19
10816,3,4,5,6,11,2
10817,L,3,22,5,11,1
10818,F,6,23,15,11,9
10819,J,3,12,5,11,2
10820,M,6,2,15,11,13
10821,N,6,19,15,11,6
10822,C,0,20,9,11,13
10823,N,4,15,27,11,18
10824,A,0,8,9,11,5
10825,E,1,15,3,11,13
10826,1,2,15,4,11,9
10827,E,0,13,30,11,7
10828,3,5,5,21,11,2
10829,7,4,10,27,11,2
10830,C,3,15,5,11,13
10831,7,0,15,2,11,3
10832,E,2,23,18,11,9
10833,F,1,15,10,11,7
10834,M,6,11,8,11,13
10835,R,4,19,27,11,30
10836,C,2,7,18,11,20
10837,C,0,17,16,11,8
10838,R,5,4,21,11,5
10839,6,1,2,17,11,1
10840,2,2,20,4,11,7
10841,4,1,19,24,11,1
10842,F,4,18,6,11,11
10843,4,6,11,1,11,2
10844,GS,2,0,25,11,1
10845,M,0,0,23,11,1
10846,5,6,16,1,11,2
10847,N,4,2,6,11,4
10848,5,1,20,24,11,1
10849,R,3,2,5,11,1
10850,6,5,19,28,11,10
10851,M,5,20,14,11,16
10852,E,5,4,28,11,6
10853,2,2,16,4,11,1
10854,N,1,9,24,11,3
10855,7,0,23,30,11,1
10856,N,5,23,14,11,5
10857,F,5,7,28,11,5
10858,N,6,3,15,11,8
10859,R,6,5,15,11,3
10860,2,3,11,12,11,1
10861,6,1,2,3,11,2
