,line,day_of_week,hour,day,month,count
0,A,4,0,24,6,9
1,Q,6,10,19,6,5
2,J,3,7,9,6,1
3,2,2,6,8,6,3
4,M,1,10,7,6,12
5,M,3,0,9,6,11
6,J,0,14,6,6,2
7,N,3,18,23,6,15
8,D,2,20,15,6,10
9,1,0,2,20,6,4
10,2,3,15,2,6,1
11,F,6,22,5,6,7
12,E,3,22,16,6,20
13,N,4,3,10,6,3
14,A,1,18,28,6,13
15,2,0,0,6,6,2
16,E,5,18,25,6,15
17,Q,4,5,3,6,1
18,6,2,10,1,6,12
19,3,3,1,2,6,4
20,4,4,7,10,6,3
21,7,2,16,29,6,2
22,L,2,8,29,6,1
23,E,4,8,17,6,11
24,1,3,22,9,6,16
25,2,6,11,19,6,2
26,N,3,21,2,6,14
27,6,1,13,14,6,11
28,F,1,8,7,6,6
29,1,3,10,30,6,12
30,N,2,5,8,6,6
31,L,3,2,9,6,1
32,5,5,9,18,6,9
33,F,6,18,26,6,7
34,L,5,11,18,6,2
35,N,0,4,13,6,2
36,1,2,16,1,6,17
37,6,2,8,15,6,7
38,C,4,17,24,6,9
39,3,3,10,16,6,1
40,R,5,21,25,6,16
41,C,0,15,13,6,12
42,Z,5,13,11,6,3
43,6,4,10,24,6,5
44,Q,4,1,3,6,9
45,A,2,5,22,6,2
46,G,4,23,10,6,1
47,F,1,20,7,6,12
48,J,5,10,4,6,1
49,3,3,13,2,6,3
50,N,3,23,9,6,4
51,6,6,10,19,6,6
52,F,5,0,4,6,14
53,F,3,4,2,6,1
54,L,6,16,5,6,4
55,6,6,13,5,6,10
56,A,4,10,3,6,9
57,2,2,1,8,6,2
58,R,5,20,4,6,12
59,J,5,17,4,6,1
60,F,6,17,5,6,5
61,E,1,0,21,6,15
62,R,2,13,1,6,12
63,E,4,8,10,6,14
64,M,2,10,22,6,12
65,N,5,4,25,6,2
66,7,0,3,13,6,1
67,R,0,15,27,6,15
68,1,5,18,11,6,21
69,C,1,21,28,6,12
70,G,2,21,15,6,3
71,5,5,15,25,6,1
72,Q,5,1,25,6,9
73,1,6,11,19,6,17
74,1,3,19,30,6,11
75,M,6,23,26,6,5
76,6,2,8,8,6,12
77,Q,6,7,26,6,3
78,F,6,17,26,6,4
79,3,6,15,19,6,7
80,2,5,5,25,6,2
81,D,4,11,10,6,8
82,F,1,19,21,6,10
83,2,5,17,4,6,4
84,R,6,10,19,6,7
85,R,0,17,20,6,20
86,Q,1,15,14,6,8
87,2,2,10,1,6,5
88,3,4,2,17,6,2
89,7,3,14,30,6,2
90,1,3,7,30,6,7
91,7,6,20,12,6,1
92,Q,0,6,13,6,7
93,6,4,21,24,6,6
94,N,1,17,7,6,9
95,N,3,15,9,6,9
96,C,1,17,7,6,13
97,R,6,8,19,6,2
98,2,5,13,4,6,7
99,6,1,14,21,6,11
100,M,4,2,24,6,5
101,D,3,15,2,6,11
102,3,2,15,8,6,1
103,Q,3,19,16,6,8
104,3,6,13,26,6,8
105,N,3,17,9,6,5
106,E,2,5,22,6,3
107,4,5,9,4,6,3
108,R,5,0,18,6,14
109,F,2,15,29,6,10
110,D,0,11,13,6,9
111,6,5,1,25,6,5
112,C,1,13,7,6,16
113,GS,5,22,4,6,1
114,4,0,20,27,6,4
115,4,3,12,16,6,6
116,5,2,8,22,6,2
117,E,2,7,22,6,6
118,C,5,22,25,6,20
119,5,1,14,28,6,5
120,E,0,23,27,6,17
121,A,2,3,15,6,4
122,Q,3,23,23,6,3
123,M,0,6,6,6,7
124,A,3,1,2,6,1
125,7,2,9,1,6,3
126,F,5,10,11,6,11
127,M,3,0,30,6,6
128,D,4,20,24,6,1
129,R,0,20,13,6,13
130,E,0,16,13,6,10
131,6,4,6,24,6,4
132,3,1,6,21,6,7
133,6,1,8,21,6,16
134,A,6,21,19,6,9
135,F,2,19,29,6,22
136,3,1,4,14,6,1
137,1,0,21,27,6,11
138,1,0,13,13,6,10
139,J,5,16,11,6,1
140,M,3,3,30,6,2
141,R,5,18,25,6,17
142,R,2,19,22,6,10
143,E,4,6,3,6,7
144,N,2,1,15,6,4
145,A,6,23,19,6,8
146,F,6,4,26,6,5
147,J,6,21,26,6,1
148,3,1,10,14,6,1
149,L,6,2,26,6,4
150,R,3,12,23,6,9
151,R,0,16,13,6,14
152,M,1,8,28,6,5
153,D,5,11,11,6,2
154,A,2,4,15,6,3
155,L,2,19,1,6,2
156,Q,0,7,20,6,3
157,C,5,15,11,6,20
158,4,2,1,22,6,3
159,1,6,4,12,6,5
160,R,5,12,25,6,14
161,1,5,15,25,6,17
162,R,2,22,8,6,10
163,L,4,3,24,6,2
164,1,1,19,28,6,10
165,N,6,15,19,6,14
166,6,3,11,9,6,12
167,2,0,7,13,6,3
168,A,3,9,30,6,4
169,E,1,7,21,6,7
170,D,0,10,20,6,4
171,Z,6,15,26,6,1
172,7,2,9,8,6,2
173,E,0,3,27,6,2
174,C,2,7,8,6,9
175,R,0,16,6,6,10
176,7,5,23,18,6,1
177,GS,5,23,11,6,1
178,1,0,3,6,6,2
179,C,0,12,6,6,15
180,A,6,1,12,6,8
181,M,5,21,4,6,10
182,GS,3,20,16,6,1
183,1,1,23,7,6,9
184,3,5,6,25,6,3
185,M,3,17,9,6,12
186,5,2,13,1,6,1
187,Z,5,22,11,6,2
188,Q,3,20,9,6,6
189,L,2,2,1,6,6
190,J,2,23,22,6,1
191,R,0,18,6,6,16
192,R,6,19,12,6,19
193,6,3,1,30,6,2
194,1,0,1,6,6,5
195,7,2,7,15,6,8
196,5,6,14,5,6,3
197,2,0,2,6,6,1
198,1,1,11,7,6,14
199,5,1,9,28,6,3
200,M,5,14,4,6,8
201,N,6,1,19,6,9
202,R,1,0,14,6,10
203,A,0,13,6,6,14
204,L,6,17,5,6,2
205,4,3,9,23,6,2
206,L,4,11,3,6,5
207,J,4,3,24,6,1
208,2,5,14,4,6,4
209,4,2,19,1,6,1
210,2,2,16,29,6,5
211,6,5,20,18,6,6
212,N,3,15,30,6,4
213,C,2,12,8,6,19
214,E,1,2,7,6,2
215,D,3,3,30,6,1
216,7,5,17,18,6,8
217,2,5,2,11,6,3
218,Q,5,11,4,6,10
219,5,3,7,30,6,4
220,R,3,2,23,6,5
221,4,1,17,21,6,3
222,C,6,9,12,6,8
223,R,2,17,8,6,9
224,F,6,5,26,6,2
225,5,1,13,28,6,4
226,F,4,10,10,6,6
227,D,2,20,29,6,2
228,N,3,12,30,6,10
229,N,6,22,5,6,4
230,R,2,0,8,6,17
231,C,2,12,15,6,16
232,R,4,1,17,6,4
233,1,1,12,21,6,15
234,GS,2,12,15,6,3
235,3,0,19,20,6,4
236,7,4,5,24,6,2
237,A,6,12,12,6,8
238,7,1,17,14,6,4
239,4,3,9,16,6,4
240,M,3,2,23,6,3
241,A,4,18,10,6,7
242,N,1,19,28,6,15
243,1,2,16,8,6,6
244,1,4,8,17,6,10
245,7,2,14,1,6,1
246,R,4,11,10,6,6
247,3,0,13,27,6,2
248,3,3,13,30,6,1
249,R,6,23,19,6,8
250,F,6,8,12,6,2
251,D,3,0,30,6,1
252,A,5,19,18,6,10
253,L,3,10,2,6,1
254,Q,2,8,1,6,3
255,2,4,3,24,6,2
256,6,4,10,10,6,8
257,2,6,1,26,6,5
258,M,3,6,23,6,16
259,N,3,10,30,6,7
260,7,3,10,30,6,1
261,GS,4,16,10,6,1
262,R,5,3,11,6,10
263,C,0,12,13,6,13
264,R,0,13,6,6,8
265,M,5,15,11,6,10
266,2,2,3,22,6,2
267,Q,3,17,30,6,4
268,A,1,17,28,6,10
269,1,0,14,6,6,8
270,D,6,2,5,6,8
271,J,2,23,29,6,1
272,M,3,4,23,6,2
273,Z,5,9,18,6,1
274,7,3,18,16,6,1
275,6,6,10,26,6,10
276,L,2,8,8,6,1
277,L,5,19,25,6,2
278,Q,0,2,27,6,4
279,3,3,19,9,6,3
280,N,6,1,26,6,14
281,2,2,23,22,6,4
282,D,5,16,4,6,9
283,L,6,4,19,6,5
284,E,6,15,26,6,5
285,C,1,21,14,6,18
286,N,5,5,4,6,3
287,Q,2,18,1,6,6
288,M,4,7,10,6,5
289,4,3,19,23,6,6
290,R,3,15,30,6,5
291,A,6,8,19,6,4
292,1,1,19,14,6,11
293,L,6,6,19,6,2
294,M,1,12,14,6,8
295,5,6,23,19,6,1
296,3,1,1,21,6,2
297,6,4,13,10,6,10
298,L,0,17,27,6,1
299,L,5,10,18,6,2
300,A,1,17,7,6,6
301,GS,3,19,23,6,1
302,Z,3,12,9,6,1
303,E,2,3,15,6,4
304,2,3,23,30,6,6
305,E,3,21,9,6,17
306,3,1,10,7,6,5
307,6,6,0,5,6,4
308,5,6,17,19,6,3
309,Z,6,3,5,6,2
310,Z,1,20,7,6,1
311,L,5,4,18,6,3
312,6,4,10,17,6,9
313,2,1,9,21,6,2
314,E,4,11,24,6,10
315,7,5,6,11,6,1
316,A,5,18,18,6,11
317,A,0,3,27,6,1
318,N,4,14,3,6,7
319,5,2,8,8,6,4
320,Q,4,3,17,6,2
321,F,0,7,13,6,3
322,1,4,3,24,6,3
323,3,2,19,22,6,2
324,4,6,17,26,6,3
325,N,3,13,23,6,13
326,1,4,21,17,6,11
327,E,1,10,28,6,5
328,1,2,15,29,6,14
329,2,3,22,30,6,3
330,1,0,2,13,6,1
331,A,0,2,6,6,3
332,7,3,18,2,6,1
333,6,4,21,17,6,5
334,L,4,6,10,6,3
335,7,3,20,30,6,1
336,3,2,17,22,6,2
337,C,0,23,27,6,21
338,R,2,4,29,6,5
339,A,6,0,19,6,10
340,N,2,1,22,6,4
341,E,2,13,8,6,12
342,R,3,2,30,6,3
343,L,5,12,25,6,1
344,J,5,8,18,6,1
345,M,1,1,14,6,2
346,C,6,20,19,6,13
347,2,3,15,16,6,1
348,N,3,9,23,6,3
349,4,6,0,19,6,3
350,G,5,19,25,6,3
351,M,4,8,10,6,8
352,6,6,15,19,6,8
353,1,0,14,13,6,10
354,N,5,4,11,6,3
355,6,5,17,11,6,16
356,F,6,11,12,6,14
357,1,5,18,18,6,21
358,5,5,15,11,6,4
359,J,6,11,12,6,2
360,4,6,7,5,6,1
361,J,0,18,13,6,1
362,GS,2,9,1,6,1
363,J,0,23,27,6,1
364,Q,1,21,7,6,10
365,7,3,7,16,6,8
366,N,2,5,22,6,1
367,Q,4,14,10,6,7
368,4,3,12,23,6,4
369,D,4,11,24,6,7
370,6,5,23,11,6,8
371,E,2,1,8,6,4
372,R,5,18,11,6,12
373,4,0,14,27,6,4
374,6,2,7,22,6,7
375,Z,4,0,17,6,1
376,2,4,3,10,6,2
377,3,4,12,24,6,4
378,M,2,19,29,6,19
379,Q,1,9,7,6,4
380,E,1,7,7,6,7
381,3,0,9,27,6,2
382,M,5,0,18,6,12
383,Q,0,3,13,6,2
384,2,2,22,15,6,3
385,C,3,17,2,6,16
386,GS,3,22,2,6,1
387,L,3,23,30,6,2
388,E,4,17,3,6,4
389,N,1,23,14,6,9
390,N,6,5,26,6,3
391,Z,5,22,18,6,3
392,Z,4,3,24,6,1
393,J,0,3,13,6,1
394,L,2,17,8,6,5
395,A,6,5,12,6,4
396,M,5,15,25,6,12
397,D,3,13,9,6,13
398,M,6,14,19,6,8
399,D,0,14,13,6,5
400,A,3,11,23,6,7
401,D,4,13,3,6,4
402,4,3,14,16,6,2
403,R,1,8,21,6,7
404,1,0,10,27,6,14
405,R,0,6,27,6,3
406,M,3,7,23,6,4
407,E,2,10,8,6,8
408,F,3,5,30,6,5
409,E,0,12,27,6,8
410,3,0,19,6,6,7
411,A,0,10,13,6,7
412,4,5,12,11,6,3
413,A,1,19,14,6,5
414,E,6,7,12,6,2
415,3,6,2,26,6,1
416,M,4,13,17,6,5
417,6,1,8,7,6,16
418,6,2,5,29,6,15
419,1,3,15,23,6,16
420,GS,3,7,30,6,2
421,Q,2,5,8,6,5
422,F,2,22,29,6,4
423,4,0,15,6,6,5
424,6,2,21,22,6,14
425,L,2,4,1,6,1
426,4,0,7,13,6,3
427,7,4,9,17,6,2
428,N,4,23,24,6,5
429,F,4,7,10,6,6
430,N,3,18,16,6,11
431,E,1,9,7,6,5
432,3,1,10,28,6,5
433,1,3,14,30,6,12
434,1,4,4,24,6,6
435,4,6,0,12,6,4
436,6,5,0,4,6,7
437,L,4,13,17,6,2
438,7,3,8,9,6,1
439,GS,3,19,2,6,1
440,J,0,21,6,6,1
441,3,5,12,4,6,3
442,L,5,22,25,6,1
443,4,5,12,25,6,7
444,F,6,4,5,6,6
445,R,5,12,11,6,17
446,J,2,7,8,6,1
447,M,5,17,18,6,9
448,1,4,21,24,6,19
449,A,0,15,20,6,9
450,Q,6,0,19,6,9
451,7,3,16,2,6,1
452,Z,6,2,12,6,2
453,GS,5,15,18,6,1
454,2,0,0,20,6,2
455,M,2,11,22,6,12
456,4,3,17,9,6,3
457,C,4,19,3,6,23
458,3,5,16,4,6,7
459,C,2,6,29,6,8
460,C,0,8,27,6,9
461,2,4,22,10,6,6
462,D,2,10,8,6,10
463,3,2,22,29,6,4
464,1,5,4,4,6,7
465,4,3,15,9,6,6
466,Z,3,12,2,6,1
467,D,4,17,3,6,5
468,Q,3,20,23,6,7
469,L,1,14,28,6,2
470,A,2,16,1,6,9
471,R,4,11,24,6,12
472,4,5,1,25,6,2
473,2,1,14,14,6,3
474,M,2,22,22,6,9
475,D,0,23,6,6,3
476,S,6,11,26,6,1
477,C,1,9,28,6,13
478,M,3,6,9,6,2
479,2,3,8,23,6,4
480,2,1,20,21,6,2
481,R,5,3,18,6,12
482,R,3,1,23,6,6
483,M,6,3,26,6,5
484,M,0,17,20,6,9
485,3,3,11,2,6,4
486,6,5,6,11,6,5
487,D,5,20,25,6,5
488,E,0,8,20,6,8
489,R,5,3,25,6,7
490,Q,1,8,14,6,1
491,M,5,23,18,6,11
492,3,3,4,16,6,1
493,R,5,1,18,6,12
494,1,0,14,20,6,10
495,4,3,10,23,6,2
496,2,2,18,8,6,6
497,4,5,16,18,6,8
498,3,1,5,28,6,2
499,M,4,9,3,6,8
500,3,4,4,3,6,2
501,L,4,16,24,6,1
502,N,3,8,23,6,3
503,E,5,6,25,6,11
504,L,4,1,17,6,3
505,C,3,23,9,6,8
506,Q,3,14,23,6,11
507,6,5,10,11,6,11
508,N,1,14,14,6,9
509,6,0,15,27,6,8
510,M,4,7,24,6,7
511,Q,1,20,14,6,4
512,1,4,3,10,6,6
513,D,5,13,25,6,11
514,5,5,6,25,6,3
515,A,5,14,11,6,5
516,5,3,12,16,6,5
517,M,1,1,21,6,3
518,R,3,7,23,6,6
519,3,0,17,6,6,3
520,M,2,21,15,6,12
521,2,3,21,9,6,6
522,A,1,17,21,6,7
523,1,6,7,5,6,11
524,2,4,15,17,6,1
525,C,1,23,7,6,14
526,A,5,8,11,6,5
527,4,6,5,19,6,2
528,G,3,10,9,6,1
529,L,1,18,7,6,3
530,6,0,22,13,6,7
531,6,2,20,15,6,12
532,N,2,7,8,6,2
533,5,4,16,17,6,6
534,N,4,6,17,6,1
535,3,2,21,15,6,1
536,3,3,7,9,6,5
537,C,3,17,23,6,15
538,D,2,8,1,6,4
539,N,6,18,12,6,11
540,1,6,20,26,6,19
541,1,2,2,29,6,3
542,5,0,23,20,6,2
543,L,4,16,17,6,4
544,6,2,15,15,6,16
545,6,5,3,4,6,1
546,F,3,16,9,6,13
547,Q,5,3,25,6,4
548,2,3,19,16,6,1
549,D,0,2,27,6,3
550,1,5,7,4,6,9
551,E,1,10,14,6,10
552,R,2,17,29,6,7
553,M,0,16,27,6,7
554,Q,1,23,14,6,9
555,A,1,23,21,6,4
556,M,6,2,26,6,10
557,A,3,8,30,6,4
558,E,5,0,25,6,26
559,Q,6,17,26,6,4
560,Z,3,19,16,6,1
561,N,0,0,6,6,3
562,Z,3,14,23,6,1
563,5,6,8,26,6,3
564,7,0,4,27,6,3
565,4,6,11,19,6,2
566,M,3,5,2,6,5
567,1,1,15,28,6,23
568,N,3,9,9,6,11
569,A,3,6,30,6,7
570,C,4,10,24,6,9
571,3,5,19,4,6,2
572,C,3,20,16,6,17
573,Z,0,12,6,6,2
574,N,0,2,6,6,1
575,N,0,22,27,6,10
576,G,2,0,29,6,1
577,L,6,12,5,6,2
578,4,3,17,30,6,2
579,4,4,2,17,6,1
580,4,3,6,30,6,3
581,D,6,4,12,6,1
582,D,5,5,11,6,2
583,Z,0,14,6,6,2
584,A,5,8,25,6,6
585,D,5,11,25,6,3
586,R,1,1,14,6,3
587,M,2,14,29,6,9
588,6,5,23,25,6,3
589,7,5,18,18,6,1
590,M,5,0,11,6,6
591,2,6,4,5,6,3
592,N,4,12,10,6,8
593,A,4,20,3,6,9
594,6,5,21,18,6,8
595,G,6,21,19,6,1
596,5,4,1,24,6,1
597,2,1,11,7,6,6
598,6,5,23,18,6,6
599,3,2,23,8,6,3
600,7,5,16,18,6,1
601,Q,0,17,27,6,7
602,2,3,19,2,6,4
603,2,2,1,15,6,2
604,E,3,19,23,6,16
605,J,4,20,24,6,2
606,2,1,9,7,6,1
607,E,5,4,18,6,5
608,F,6,11,5,6,9
609,GS,4,19,17,6,2
610,3,5,11,11,6,2
611,L,5,22,11,6,4
612,6,1,12,14,6,15
613,1,1,17,7,6,13
614,F,1,13,14,6,13
615,A,2,2,22,6,3
616,R,0,23,6,6,9
617,7,3,7,9,6,2
618,N,4,0,10,6,10
619,G,6,17,19,6,1
620,J,0,1,6,6,1
621,F,2,8,15,6,9
622,A,0,13,20,6,7
623,J,5,4,11,6,2
624,C,5,16,11,6,14
625,R,6,1,12,6,10
626,D,2,10,15,6,7
627,1,5,15,11,6,16
628,Q,5,22,11,6,10
629,Q,1,15,21,6,7
630,6,4,7,10,6,6
631,J,6,15,26,6,1
632,7,1,22,21,6,3
633,2,3,13,2,6,3
634,Z,5,0,4,6,4
635,1,5,20,25,6,16
636,4,0,0,20,6,1
637,D,6,11,12,6,10
638,4,3,0,9,6,5
639,1,4,6,10,6,6
640,M,2,13,8,6,10
641,F,6,13,5,6,15
642,A,3,21,9,6,6
643,6,4,6,10,6,6
644,1,0,6,27,6,9
645,F,3,1,16,6,2
646,R,3,4,23,6,2
647,4,3,18,30,6,1
648,L,5,12,18,6,3
649,D,4,5,17,6,2
650,Q,4,11,24,6,5
651,N,3,11,30,6,6
652,3,4,16,10,6,2
653,D,3,7,30,6,4
654,E,2,0,29,6,3
655,2,3,10,30,6,2
656,A,5,21,11,6,6
657,Z,2,16,29,6,1
658,Q,6,6,26,6,1
659,F,2,8,8,6,13
660,Q,3,18,9,6,10
661,4,4,0,24,6,4
662,Q,1,21,21,6,8
663,L,2,5,29,6,2
664,2,3,17,16,6,1
665,L,0,15,27,6,2
666,E,5,3,25,6,8
667,5,4,18,24,6,3
668,3,0,16,13,6,3
669,E,6,16,26,6,7
670,5,0,12,27,6,1
671,C,1,22,21,6,11
672,Q,3,16,30,6,5
673,M,2,19,15,6,9
674,7,5,9,25,6,3
675,C,5,8,25,6,15
676,C,1,20,14,6,17
677,2,6,21,26,6,2
678,6,6,16,26,6,15
679,L,6,8,26,6,1
680,3,1,8,21,6,3
681,N,5,11,11,6,12
682,C,5,9,4,6,22
683,5,2,14,29,6,4
684,Q,3,20,16,6,9
685,Q,6,17,19,6,9
686,2,3,8,2,6,4
687,F,5,6,11,6,4
688,5,5,16,4,6,3
689,R,1,10,14,6,12
690,D,2,18,22,6,15
691,A,0,12,27,6,3
692,Q,6,22,5,6,4
693,N,0,8,27,6,6
694,5,2,16,1,6,3
695,2,0,14,27,6,2
696,C,5,22,11,6,14
697,2,6,17,12,6,1
698,E,5,15,18,6,17
699,M,2,10,8,6,16
700,Q,1,8,28,6,8
701,M,4,11,17,6,6
702,1,6,7,12,6,14
703,M,2,10,15,6,9
704,R,6,17,19,6,16
705,F,0,7,20,6,6
706,2,5,22,11,6,5
707,6,3,6,30,6,23
708,6,1,13,28,6,20
709,D,3,10,30,6,6
710,C,2,14,8,6,12
711,2,6,9,5,6,3
712,N,0,1,13,6,4
713,3,1,5,14,6,2
714,6,0,7,13,6,9
715,6,5,10,18,6,3
716,3,4,4,17,6,2
717,N,2,6,29,6,4
718,R,2,19,8,6,13
719,Q,5,0,4,6,6
720,3,0,7,27,6,2
721,5,4,23,24,6,2
722,2,2,14,22,6,2
723,E,4,23,3,6,16
724,1,3,13,30,6,18
725,F,0,4,20,6,1
726,2,3,0,9,6,2
727,F,2,22,15,6,7
728,M,3,23,30,6,10
729,1,1,18,14,6,13
730,4,3,21,23,6,1
731,C,4,17,10,6,13
732,L,2,2,22,6,4
733,4,6,11,26,6,3
734,E,4,21,3,6,12
735,A,5,8,18,6,8
736,A,3,6,23,6,5
737,M,5,23,11,6,12
738,F,2,10,1,6,11
739,J,5,9,18,6,1
740,M,1,21,14,6,6
741,D,6,15,5,6,2
742,Q,3,9,2,6,2
743,E,3,19,2,6,21
744,N,2,6,22,6,4
745,F,3,11,9,6,20
746,A,5,10,18,6,12
747,A,0,7,13,6,8
748,D,2,16,22,6,8
749,F,4,18,24,6,15
750,R,3,5,30,6,3
751,A,6,14,19,6,14
752,1,0,4,6,6,3
753,A,2,3,8,6,2
754,1,6,3,5,6,3
755,F,1,15,21,6,11
756,F,2,20,8,6,4
757,A,3,2,23,6,3
758,5,2,1,8,6,1
759,1,4,6,24,6,12
760,4,0,10,13,6,3
761,R,0,19,6,6,12
762,5,4,1,17,6,1
763,R,2,17,15,6,8
764,N,3,10,9,6,7
765,L,3,22,23,6,4
766,A,3,0,23,6,11
767,GS,5,12,18,6,1
768,6,5,6,25,6,6
769,L,1,3,21,6,2
770,5,5,19,4,6,3
771,N,0,0,20,6,6
772,1,0,0,6,6,6
773,2,6,21,5,6,3
774,3,4,23,10,6,3
775,GS,0,23,13,6,1
776,E,6,14,5,6,17
777,N,6,4,26,6,3
778,5,5,13,4,6,6
779,M,4,19,10,6,16
780,3,2,13,29,6,3
781,C,1,13,21,6,15
782,J,4,14,17,6,1
783,3,5,1,18,6,3
784,C,5,17,18,6,40
785,N,5,7,4,6,1
786,A,4,0,10,6,11
787,E,3,1,9,6,5
788,R,4,18,10,6,10
789,7,1,15,21,6,1
790,G,6,2,19,6,1
791,2,1,13,14,6,4
792,C,2,11,29,6,20
793,R,6,18,26,6,6
794,7,5,17,11,6,1
795,Q,4,1,17,6,4
796,R,4,21,17,6,10
797,4,4,15,24,6,4
798,S,6,18,5,6,2
799,6,0,10,27,6,11
800,5,6,7,12,6,2
801,A,1,18,14,6,7
802,E,1,4,28,6,3
803,5,1,0,21,6,1
804,N,6,8,26,6,1
805,L,0,6,20,6,1
806,D,1,20,14,6,3
807,N,3,23,23,6,4
808,D,6,16,26,6,8
809,A,5,6,18,6,2
810,Z,4,22,24,6,1
811,N,4,12,24,6,8
812,2,1,11,21,6,4
813,6,2,20,22,6,8
814,4,4,4,17,6,1
815,6,1,14,28,6,14
816,F,4,6,10,6,10
817,1,2,0,15,6,5
818,D,6,19,5,6,3
819,3,3,8,2,6,4
820,R,4,19,10,6,15
821,3,6,1,5,6,5
822,4,1,16,21,6,1
823,A,0,15,6,6,7
824,M,6,8,19,6,1
825,A,5,3,4,6,8
826,1,2,2,15,6,2
827,E,5,6,11,6,6
828,6,6,4,5,6,3
829,N,4,0,24,6,11
830,C,2,11,1,6,14
831,L,4,3,10,6,5
832,J,6,2,12,6,2
833,A,6,13,26,6,11
834,F,4,7,24,6,8
835,F,1,14,7,6,20
836,A,1,23,7,6,8
837,Q,4,7,17,6,7
838,N,3,23,16,6,14
839,D,4,9,24,6,3
840,F,1,17,7,6,10
841,D,1,20,21,6,4
842,3,0,18,6,6,3
843,6,1,14,7,6,15
844,R,5,8,4,6,6
845,D,6,19,26,6,6
846,N,5,16,11,6,11
847,3,4,14,24,6,3
848,F,0,3,13,6,1
849,4,0,0,6,6,1
850,Q,6,20,19,6,7
851,GS,2,16,22,6,1
852,2,0,3,6,6,1
853,Z,5,8,18,6,1
854,3,0,20,27,6,1
855,Q,3,15,30,6,2
856,Q,3,17,9,6,2
857,3,5,6,11,6,1
858,2,4,15,3,6,1
859,3,3,8,9,6,2
860,M,5,20,18,6,7
861,A,5,21,18,6,7
862,5,5,0,25,6,3
863,2,2,11,15,6,2
864,E,4,8,3,6,10
865,Z,1,20,21,6,1
866,5,4,18,10,6,3
867,3,3,10,2,6,2
868,M,1,11,14,6,11
869,D,1,0,14,6,1
870,C,1,10,21,6,20
871,M,5,20,25,6,10
872,M,2,17,22,6,5
873,Z,2,16,15,6,1
874,1,1,11,21,6,20
875,2,3,19,23,6,6
876,M,5,22,18,6,12
877,R,2,22,29,6,8
878,R,1,0,28,6,10
879,F,5,18,25,6,17
880,R,3,14,30,6,11
881,N,2,19,1,6,12
882,R,4,18,24,6,17
883,R,3,16,9,6,3
884,F,2,14,1,6,20
885,F,4,13,10,6,11
886,GS,2,14,29,6,2
887,Q,6,18,12,6,8
888,1,0,1,20,6,8
889,D,5,17,18,6,5
890,E,0,19,13,6,12
891,R,3,1,30,6,5
892,C,0,12,20,6,13
893,E,2,10,15,6,13
894,M,6,17,5,6,6
895,7,5,8,4,6,4
896,D,0,15,27,6,3
897,2,6,2,12,6,1
898,L,3,16,30,6,1
899,1,3,0,9,6,11
900,A,2,8,15,6,3
901,D,2,17,29,6,4
902,A,2,16,8,6,2
903,6,1,1,21,6,2
904,1,1,16,21,6,13
905,N,0,5,27,6,5
906,5,4,23,10,6,1
907,D,4,17,10,6,8
908,F,3,12,30,6,17
909,E,2,8,8,6,9
910,Q,0,7,6,6,6
911,E,5,20,4,6,11
912,L,5,19,11,6,4
913,1,0,3,20,6,6
914,Z,4,22,10,6,1
915,5,6,4,12,6,1
916,M,4,19,3,6,11
917,F,2,15,15,6,16
918,F,4,3,17,6,3
919,N,2,9,1,6,2
920,M,4,2,10,6,2
921,1,3,2,2,6,3
922,Q,0,5,6,6,4
923,3,6,12,26,6,3
924,6,5,10,25,6,7
925,D,0,10,6,6,6
926,N,5,11,18,6,9
927,Q,1,15,7,6,9
928,L,6,17,12,6,2
929,6,1,5,21,6,3
930,L,3,13,2,6,1
931,Q,3,8,23,6,3
932,N,3,16,16,6,5
933,6,2,21,1,6,11
934,L,6,11,12,6,3
935,4,1,19,7,6,1
936,2,0,4,13,6,2
937,M,0,11,27,6,8
938,D,0,8,6,6,4
939,R,6,5,5,6,2
940,F,5,3,4,6,10
941,D,5,20,18,6,5
942,7,3,14,9,6,2
943,1,6,18,5,6,23
944,2,4,2,10,6,1
945,6,6,8,12,6,5
946,E,4,21,24,6,11
947,R,0,18,20,6,14
948,N,2,2,8,6,6
949,F,2,18,22,6,21
950,6,3,11,16,6,8
951,3,1,7,7,6,5
952,E,5,15,11,6,6
953,Z,6,11,12,6,2
954,A,5,21,25,6,15
955,Q,1,16,14,6,9
956,5,1,9,14,6,2
957,3,4,2,3,6,3
958,Q,2,1,15,6,4
959,4,4,0,10,6,1
960,R,4,1,24,6,8
961,6,2,23,29,6,6
962,M,2,8,1,6,7
963,2,6,13,12,6,1
964,F,2,16,22,6,10
965,2,0,0,13,6,3
966,1,2,5,1,6,1
967,4,3,9,9,6,2
968,R,3,6,2,6,11
969,2,3,13,16,6,6
970,Q,5,14,18,6,5
971,F,1,20,21,6,13
972,7,5,9,11,6,1
973,F,5,5,4,6,3
974,4,4,21,10,6,3
975,C,2,20,29,6,19
976,GS,1,0,7,6,1
977,A,1,20,14,6,8
978,R,2,11,22,6,9
979,E,3,7,16,6,12
980,3,5,5,4,6,1
981,5,2,11,29,6,1
982,M,4,5,24,6,3
983,5,4,19,24,6,2
984,A,6,18,26,6,3
985,M,2,15,22,6,11
986,J,0,13,6,6,1
987,2,5,21,11,6,2
988,D,6,16,5,6,10
989,R,3,11,16,6,7
990,6,4,23,17,6,14
