,line,day_of_week,hour,day,month,count
5836,6,1,2,22,9,2
5837,D,0,22,21,9,6
5838,1,0,1,21,9,5
5839,Z,5,10,12,9,1
5840,6,2,2,23,9,1
5841,5,5,13,26,9,2
5842,3,0,7,7,9,1
5843,F,2,3,30,9,4
5844,6,1,5,15,9,4
5845,C,0,17,7,9,15
5846,D,0,0,7,9,3
5847,A,2,9,9,9,4
5848,1,1,15,8,9,16
5849,N,4,2,11,9,8
5850,R,2,6,9,9,5
5851,Q,5,23,12,9,8
5852,N,4,2,25,9,5
5853,C,6,8,20,9,9
5854,R,5,20,12,9,11
5855,Q,2,7,9,9,1
5856,S,6,4,20,9,2
5857,D,1,8,8,9,5
5858,2,4,3,18,9,2
5859,5,3,18,3,9,3
5860,A,1,8,29,9,7
5861,3,0,4,14,9,3
5862,M,2,21,9,9,6
5863,3,5,7,26,9,3
5864,L,6,18,27,9,4
5865,C,5,16,5,9,16
5866,A,5,9,26,9,5
5867,2,3,8,24,9,2
5868,5,3,10,3,9,4
5869,5,5,10,19,9,2
5870,4,6,12,13,9,4
5871,F,5,12,12,9,7
5872,Z,2,15,16,9,1
5873,1,3,13,24,9,14
5874,3,1,23,15,9,4
5875,L,3,13,24,9,1
5876,Q,6,7,6,9,3
5877,F,2,18,2,9,10
5878,N,1,11,8,9,11
5879,2,2,11,9,9,3
5880,R,1,12,29,9,8
5881,6,6,9,27,9,23
5882,E,3,14,24,9,5
5883,G,0,2,21,9,2
5884,2,2,8,30,9,2
5885,E,6,12,13,9,14
5886,D,1,16,15,9,3
5887,M,5,10,26,9,11
5888,Q,3,21,3,9,12
5889,Z,0,15,21,9,1
5890,D,3,7,24,9,4
5891,C,4,13,4,9,19
5892,R,2,23,23,9,8
5893,C,2,8,23,9,10
5894,2,0,14,28,9,7
5895,N,3,15,10,9,8
5896,2,6,19,27,9,4
5897,5,5,15,5,9,3
5898,R,0,12,28,9,9
5899,5,4,20,11,9,1
5900,GS,1,10,22,9,1
5901,N,4,5,11,9,1
5902,2,6,6,6,9,4
5903,L,6,10,6,9,1
5904,A,1,11,1,9,9
5905,R,3,5,10,9,3
5906,F,2,1,9,9,6
5907,Q,1,15,15,9,7
5908,A,6,9,20,9,7
5909,7,2,12,9,9,1
5910,E,6,17,20,9,14
5911,L,2,18,30,9,3
5912,D,4,8,4,9,5
5913,N,2,8,2,9,4
5914,4,0,6,14,9,4
5915,R,2,12,30,9,6
5916,N,5,13,12,9,10
5917,Q,1,13,1,9,4
5918,4,1,18,1,9,3
5919,D,2,8,2,9,3
5920,3,1,19,29,9,3
5921,M,2,6,9,9,7
5922,N,3,1,24,9,2
5923,A,6,0,27,9,10
5924,E,0,1,28,9,5
5925,N,4,12,4,9,12
5926,3,5,7,19,9,4
5927,J,1,18,1,9,2
5928,J,0,1,21,9,1
5929,Q,0,19,28,9,7
5930,L,4,11,25,9,2
5931,2,4,21,25,9,4
5932,5,4,4,11,9,1
5933,M,5,13,5,9,10
5934,3,6,11,20,9,2
5935,3,0,18,7,9,5
5936,Z,6,18,6,9,1
5937,1,3,11,3,9,8
5938,M,4,5,18,9,4
5939,D,2,0,30,9,1
5940,3,3,11,17,9,2
5941,F,4,1,25,9,2
5942,F,1,23,22,9,4
5943,N,1,17,22,9,6
5944,A,0,14,7,9,5
5945,1,1,13,1,9,17
5946,2,5,15,26,9,1
5947,7,3,1,3,9,3
5948,R,3,1,10,9,5
5949,A,1,11,29,9,8
5950,C,0,10,7,9,9
5951,F,0,11,21,9,14
5952,D,0,19,7,9,4
5953,F,1,15,22,9,11
5954,N,0,15,21,9,3
5955,4,6,21,27,9,1
5956,C,0,8,21,9,5
5957,D,0,3,21,9,3
5958,E,1,9,15,9,18
5959,1,6,9,6,9,14
5960,Q,5,6,12,9,2
5961,3,6,14,13,9,5
5962,N,1,2,15,9,6
5963,1,5,23,19,9,26
5964,5,1,15,15,9,1
5965,4,5,0,19,9,2
5966,6,3,10,17,9,12
5967,5,6,0,13,9,1
5968,4,1,19,22,9,2
5969,E,4,20,25,9,16
5970,R,3,14,17,9,7
5971,E,2,13,16,9,12
5972,GS,6,1,6,9,1
5973,M,2,12,23,9,11
5974,A,2,7,16,9,4
5975,D,6,22,20,9,4
5976,N,4,14,4,9,14
5977,6,5,8,19,9,40
5978,7,1,15,1,9,2
5979,A,0,13,14,9,6
5980,Q,6,7,20,9,1
5981,A,0,11,28,9,9
5982,L,4,17,25,9,3
5983,Q,6,9,6,9,3
5984,F,2,21,23,9,10
5985,E,2,19,16,9,15
5986,1,6,6,27,9,8
5987,7,6,17,6,9,3
5988,7,5,21,19,9,1
5989,F,0,19,21,9,10
5990,L,1,17,22,9,2
5991,D,6,20,20,9,4
5992,F,3,15,10,9,9
5993,D,0,11,21,9,12
5994,A,1,5,1,9,6
5995,N,5,11,12,9,11
5996,1,4,11,18,9,17
5997,R,2,3,9,9,1
5998,E,2,3,2,9,6
5999,Q,3,14,10,9,3
6000,4,2,19,23,9,1
6001,D,6,11,13,9,9
6002,1,2,14,23,9,11
6003,Z,3,9,10,9,1
6004,D,1,17,8,9,5
6005,GS,6,0,13,9,1
6006,4,1,0,29,9,1
6007,N,2,16,2,9,10
6008,1,3,13,17,9,19
6009,M,2,16,9,9,6
6010,R,6,11,27,9,9
6011,L,4,1,25,9,3
6012,N,4,8,4,9,4
6013,C,3,10,24,9,11
6014,1,2,1,30,9,3
6015,M,2,23,16,9,16
6016,G,5,8,12,9,1
6017,M,1,12,22,9,9
6018,R,6,17,27,9,14
6019,M,1,13,15,9,16
6020,M,4,14,11,9,10
6021,S,6,4,27,9,1
6022,F,2,10,30,9,11
6023,C,3,11,3,9,11
6024,M,6,15,20,9,17
6025,F,4,7,25,9,12
6026,D,5,18,19,9,12
6027,C,1,6,22,9,8
6028,3,5,22,26,9,4
6029,5,3,12,10,9,2
6030,C,5,20,12,9,22
6031,3,0,2,7,9,1
6032,A,3,13,17,9,11
6033,L,1,0,29,9,1
6034,N,1,9,8,9,6
6035,C,0,7,14,9,13
6036,L,3,19,10,9,1
6037,F,0,13,21,9,9
6038,7,2,15,2,9,2
6039,C,6,7,6,9,4
6040,L,2,2,30,9,4
6041,C,1,7,29,9,11
6042,Z,2,20,30,9,1
6043,A,2,21,30,9,11
6044,Q,4,3,4,9,2
6045,7,5,18,26,9,3
6046,N,0,23,7,9,9
6047,7,2,8,23,9,4
6048,M,2,9,30,9,8
6049,N,0,15,7,9,17
6050,3,5,15,5,9,1
6051,M,2,4,23,9,1
6052,M,4,16,11,9,6
6053,G,6,0,13,9,1
6054,A,1,18,22,9,7
6055,7,2,7,30,9,2
6056,D,5,2,19,9,7
6057,6,0,11,7,9,9
6058,2,5,13,26,9,3
6059,2,1,20,29,9,2
6060,Q,2,17,16,9,7
6061,D,3,11,24,9,15
6062,D,6,12,20,9,7
6063,E,6,19,20,9,7
6064,6,6,11,27,9,40
6065,J,0,4,28,9,1
6066,1,1,9,15,9,11
6067,E,2,21,16,9,18
6068,3,4,18,11,9,1
6069,5,2,19,16,9,3
6070,M,0,11,14,9,6
6071,E,6,14,27,9,7
6072,5,1,9,1,9,2
6073,1,5,7,5,9,8
6074,Z,5,11,26,9,2
6075,2,2,21,23,9,6
6076,N,0,13,21,9,5
6077,C,2,13,30,9,8
6078,C,6,17,20,9,22
