,line,day_of_week,hour,day,month,count
2729,M,6,22,20,12,13
2730,2,1,21,15,12,6
2731,D,2,17,30,12,11
2732,L,4,3,18,12,2
2733,Q,2,16,2,12,6
2734,J,5,12,12,12,1
2735,7,0,0,28,12,1
2736,E,4,22,18,12,19
2737,D,3,18,24,12,13
2738,N,5,21,5,12,10
2739,3,3,2,31,12,1
2740,6,1,21,1,12,9
2741,5,1,8,15,12,1
2742,C,3,19,10,12,26
2743,3,6,8,6,12,3
2744,D,2,13,30,12,8
2745,L,6,10,13,12,2
2746,1,2,3,23,12,4
2747,C,5,15,12,12,20
2748,GS,5,13,26,12,1
2749,R,5,11,5,12,22
2750,A,2,6,16,12,8
2751,7,2,12,2,12,4
2752,L,1,12,22,12,4
2753,1,3,16,17,12,1
2754,5,2,14,2,12,1
2755,2,5,3,19,12,4
2756,N,1,9,29,12,7
2757,C,1,23,8,12,9
2758,M,5,23,26,12,8
2759,M,6,16,20,12,19
2760,D,1,16,8,12,9
2761,Q,6,21,27,12,5
2762,E,1,0,29,12,7
2763,4,6,3,6,12,1
2764,A,1,14,29,12,8
2765,GS,1,10,29,12,2
2766,2,5,10,26,12,2
2767,3,1,22,1,12,4
2768,L,4,17,18,12,3
2769,R,4,22,11,12,16
2770,N,1,15,1,12,14
2771,R,1,19,1,12,9
2772,5,4,10,18,12,4
2773,7,3,16,17,12,1
2774,A,2,2,16,12,5
2775,D,6,5,20,12,1
2776,GS,3,15,10,12,3
2777,6,6,19,6,12,13
2778,2,5,2,12,12,3
2779,6,1,5,1,12,2
2780,L,0,5,28,12,1
2781,3,3,22,31,12,3
2782,4,2,13,30,12,5
2783,F,3,23,31,12,16
2784,F,5,10,12,12,24
2785,D,1,11,15,12,14
2786,2,3,15,17,12,3
2787,1,3,0,17,12,18
2788,C,1,7,8,12,7
2789,5,4,14,18,12,2
2790,5,6,13,27,12,4
2791,7,2,5,23,12,1
2792,R,4,9,4,12,6
2793,7,3,16,31,12,1
2794,GS,3,11,10,12,2
2795,4,2,20,9,12,3
2796,3,2,5,23,12,1
2797,6,2,3,2,12,1
2798,6,0,0,21,12,5
2799,M,4,3,11,12,5
2800,L,1,19,29,12,6
2801,2,1,12,8,12,2
2802,1,6,3,27,12,4
2803,M,1,7,8,12,11
2804,6,5,4,26,12,3
2805,Q,1,22,1,12,15
2806,2,4,14,11,12,2
2807,3,6,17,13,12,2
2808,3,5,10,5,12,6
2809,1,3,4,17,12,2
2810,1,3,9,10,12,11
2811,GS,6,8,6,12,1
2812,2,5,13,19,12,2
2813,N,0,7,14,12,4
2814,4,5,21,19,12,2
2815,N,6,17,20,12,15
2816,M,5,12,19,12,25
2817,F,3,7,31,12,3
2818,A,0,11,21,12,6
2819,E,4,20,18,12,16
2820,2,0,6,21,12,4
2821,Z,2,2,9,12,2
2822,5,5,9,26,12,3
2823,4,0,5,28,12,1
2824,N,0,19,14,12,11
2825,6,4,1,4,12,3
2826,R,1,7,1,12,7
2827,C,1,13,8,12,15
2828,M,1,12,15,12,17
2829,1,3,8,17,12,13
2830,3,1,10,1,12,4
2831,2,6,2,13,12,4
2832,5,2,10,30,12,1
2833,C,4,10,4,12,12
2834,L,4,1,18,12,1
2835,E,3,5,24,12,4
2836,5,4,13,11,12,1
2837,E,4,5,25,12,2
2838,1,5,23,12,12,13
2839,L,0,18,21,12,7
2840,5,6,11,13,12,1
2841,A,4,2,18,12,5
2842,7,3,2,17,12,2
2843,7,4,19,25,12,2
2844,5,1,22,15,12,2
2845,C,4,13,25,12,13
2846,6,1,2,22,12,1
2847,6,1,21,15,12,20
2848,N,3,1,31,12,3
2849,R,0,7,28,12,2
2850,N,2,3,16,12,2
2851,5,2,23,9,12,1
2852,2,5,16,26,12,2
2853,J,3,23,3,12,1
2854,4,0,18,7,12,2
2855,M,1,17,22,12,11
2856,F,3,13,3,12,26
2857,N,0,3,14,12,2
2858,2,1,22,8,12,9
2859,Z,1,10,22,12,1
2860,7,2,6,2,12,1
2861,F,2,7,30,12,7
2862,N,4,20,25,12,3
2863,C,2,7,23,12,8
2864,C,6,15,27,12,23
2865,R,3,17,31,12,11
2866,Q,5,18,19,12,8
2867,M,0,10,14,12,15
2868,1,3,4,31,12,2
2869,A,6,1,27,12,5
2870,F,6,20,27,12,13
2871,C,0,22,14,12,17
2872,F,5,21,19,12,28
2873,7,2,10,30,12,6
2874,F,4,8,25,12,1
2875,A,3,4,31,12,2
2876,2,0,10,7,12,3
2877,5,2,8,2,12,2
2878,6,6,14,27,12,10
2879,R,0,5,28,12,1
2880,A,4,16,18,12,4
2881,1,1,18,15,12,24
2882,L,4,3,4,12,2
2883,M,0,20,28,12,11
2884,J,3,7,3,12,2
2885,N,0,17,14,12,19
2886,D,4,12,11,12,9
2887,3,0,20,14,12,1
2888,A,4,19,11,12,12
2889,M,1,12,1,12,17
2890,Q,1,5,22,12,1
2891,6,6,22,13,12,7
2892,R,3,21,31,12,7
2893,F,5,8,26,12,2
2894,2,0,7,14,12,1
2895,3,3,22,17,12,6
2896,1,3,0,31,12,11
2897,R,3,9,3,12,5
2898,A,0,6,28,12,7
2899,L,5,18,26,12,3
2900,6,3,13,17,12,16
2901,1,3,16,31,12,15
2902,1,0,20,28,12,14
2903,F,5,6,12,12,5
2904,1,0,13,21,12,23
2905,2,4,21,4,12,9
2906,2,3,12,24,12,5
2907,A,0,14,14,12,5
2908,Z,5,14,12,12,1
2909,7,4,10,4,12,5
2910,M,0,0,28,12,7
2911,5,5,21,12,12,1
2912,A,6,17,27,12,3
2913,L,1,2,22,12,2
2914,F,2,8,23,12,4
2915,C,0,18,14,12,15
2916,C,4,17,25,12,11
2917,M,6,20,6,12,14
2918,E,2,16,2,12,11
2919,1,5,7,12,12,5
2920,E,3,20,31,12,12
2921,L,4,19,4,12,3
2922,C,0,19,21,12,15
2923,Q,2,3,23,12,3
2924,Z,6,13,20,12,1
2925,6,0,17,28,12,6
2926,Q,1,18,15,12,6
2927,M,1,8,15,12,8
2928,M,5,4,19,12,2
2929,N,6,23,20,12,5
2930,GS,1,11,22,12,2
2931,2,2,21,2,12,3
2932,R,5,18,26,12,13
2933,6,6,21,20,12,5
2934,3,0,15,7,12,3
2935,Q,2,11,9,12,9
2936,5,3,16,31,12,3
2937,3,3,18,31,12,5
2938,2,4,5,4,12,2
2939,5,3,0,17,12,2
2940,Z,0,3,14,12,1
2941,1,4,4,18,12,4
2942,D,2,11,2,12,11
2943,7,3,10,17,12,1
2944,Q,6,3,27,12,1
2945,F,2,7,16,12,6
2946,N,5,3,19,12,10
2947,4,5,17,5,12,6
2948,M,6,4,6,12,8
2949,Q,0,7,21,12,2
2950,E,2,0,2,12,6
2951,6,1,13,29,12,11
2952,M,3,11,10,12,12
2953,Q,2,19,23,12,10
2954,E,2,4,2,12,1
2955,5,3,20,31,12,1
2956,N,0,1,14,12,1
2957,3,5,12,5,12,3
2958,7,4,7,11,12,2
2959,Z,0,15,28,12,1
2960,Q,3,0,17,12,4
2961,2,2,5,2,12,1
2962,3,3,11,24,12,3
2963,E,2,14,30,12,10
2964,R,2,22,23,12,10
2965,M,3,8,3,12,7
2966,E,0,7,7,12,6
2967,Q,1,9,8,12,4
2968,1,3,23,24,12,7
2969,A,3,15,10,12,7
2970,E,1,4,29,12,3
2971,7,3,10,31,12,1
2972,D,4,7,4,12,2
2973,F,3,2,24,12,2
2974,J,5,14,12,12,1
2975,F,0,22,21,12,9
2976,2,0,3,14,12,1
2977,4,5,1,5,12,2
2978,6,5,14,26,12,7
2979,M,2,5,23,12,3
2980,4,6,19,6,12,1
2981,6,6,6,13,12,6
2982,6,2,19,2,12,9
2983,D,0,14,21,12,10
2984,R,1,18,22,12,10
2985,Q,3,9,10,12,7
2986,R,0,11,14,12,10
2987,L,1,10,22,12,2
2988,1,1,15,8,12,8
2989,M,2,9,9,12,10
2990,GS,2,15,23,12,1
2991,R,0,23,28,12,4
2992,7,0,4,14,12,1
2993,J,1,11,1,12,1
2994,F,5,19,5,12,16
2995,E,2,21,23,12,14
2996,6,6,23,20,12,12
2997,Z,4,0,25,12,1
2998,L,2,19,30,12,3
2999,R,6,10,13,12,15
3000,C,1,12,15,12,14
3001,E,0,23,7,12,7
3002,L,0,8,21,12,2
3003,GS,2,14,2,12,1
3004,3,0,22,14,12,2
3005,Q,3,8,17,12,6
3006,6,3,22,10,12,8
3007,4,4,15,4,12,1
3008,R,2,10,9,12,13
3009,1,3,11,24,12,9
3010,Z,3,17,3,12,1
3011,M,1,8,1,12,6
3012,A,3,23,24,12,4
3013,7,3,4,31,12,1
3014,E,2,12,2,12,6
3015,C,0,12,28,12,16
3016,N,0,8,7,12,6
3017,A,5,22,5,12,9
3018,F,2,15,16,12,18
3019,6,0,22,7,12,11
3020,A,6,12,6,12,13
3021,2,0,22,21,12,3
3022,R,3,6,10,12,3
3023,6,2,20,9,12,21
3024,5,6,12,20,12,3
3025,6,4,5,18,12,4
3026,3,1,15,22,12,2
3027,D,3,14,10,12,12
3028,2,2,12,9,12,5
3029,4,5,3,5,12,1
3030,4,1,19,29,12,2
3031,D,5,14,12,12,15
3032,3,6,20,20,12,2
3033,7,0,8,14,12,1
3034,R,0,14,7,12,12
3035,E,6,0,6,12,9
3036,E,4,2,18,12,8
3037,F,6,23,20,12,8
3038,E,1,8,15,12,5
3039,6,3,6,10,12,1
3040,6,4,10,11,12,9
3041,E,0,0,28,12,7
3042,5,6,2,20,12,1
3043,Z,2,11,30,12,1
3044,6,4,9,4,12,8
3045,D,2,19,30,12,10
3046,Q,3,4,31,12,2
3047,3,0,10,28,12,1
3048,A,5,6,5,12,4
3049,C,5,14,19,12,17
3050,Q,4,23,25,12,3
3051,2,4,19,4,12,2
3052,6,0,6,7,12,7
3053,M,1,14,1,12,10
3054,F,4,3,18,12,4
3055,R,4,17,4,12,14
3056,M,1,22,1,12,4
3057,6,2,1,30,12,4
3058,3,5,12,19,12,6
3059,R,4,6,11,12,4
3060,Q,4,8,4,12,4
3061,6,4,15,18,12,18
3062,3,6,2,20,12,2
3063,7,2,10,2,12,1
3064,7,5,11,12,12,2
3065,GS,2,7,9,12,1
3066,6,3,7,31,12,5
3067,A,3,6,31,12,2
3068,3,1,7,22,12,3
3069,E,6,16,6,12,8
3070,Q,3,0,31,12,5
3071,3,5,0,19,12,7
3072,5,0,17,21,12,2
3073,R,2,22,9,12,6
3074,A,4,10,18,12,7
3075,6,1,19,29,12,5
3076,5,2,16,30,12,4
3077,L,5,15,19,12,5
3078,R,0,22,7,12,14
3079,F,1,15,15,12,20
3080,M,5,8,5,12,9
3081,3,5,1,26,12,1
3082,E,1,6,15,12,5
3083,GS,3,0,17,12,1
3084,D,1,22,22,12,12
3085,2,4,3,4,12,3
3086,M,1,23,8,12,6
3087,M,2,5,9,12,2
3088,R,4,1,4,12,11
3089,L,1,23,29,12,2
3090,A,6,18,6,12,12
3091,M,0,1,7,12,2
3092,L,6,8,27,12,1
3093,D,0,22,21,12,6
3094,A,2,5,23,12,2
3095,L,3,4,10,12,1
3096,6,4,9,18,12,16
3097,M,6,13,13,12,24
3098,M,0,18,28,12,19
3099,2,1,22,22,12,2
3100,A,2,9,9,12,8
3101,3,5,14,19,12,4
3102,Z,6,5,20,12,1
3103,7,3,12,17,12,1
3104,N,5,23,5,12,14
3105,R,2,6,9,12,2
3106,Q,5,23,12,12,1
3107,A,4,22,18,12,10
3108,Z,2,11,16,12,2
3109,Q,0,8,14,12,2
3110,R,5,20,12,12,7
3111,D,0,15,14,12,14
3112,6,2,13,2,12,22
3113,D,2,13,2,12,10
3114,2,6,18,13,12,3
3115,4,6,10,13,12,2
3116,E,3,10,31,12,7
3117,1,2,11,9,12,16
3118,4,6,9,20,12,2
3119,J,5,10,26,12,2
3120,4,3,12,24,12,5
3121,M,2,21,9,12,11
3122,7,4,12,18,12,4
3123,R,1,7,29,12,1
3124,A,6,7,13,12,1
3125,A,6,2,6,12,14
3126,3,4,8,4,12,3
3127,C,1,16,29,12,12
3128,E,3,20,17,12,11
3129,L,3,20,10,12,1
3130,C,1,18,15,12,24
3131,3,5,3,12,12,6
3132,A,2,14,30,12,10
3133,1,3,13,24,12,15
3134,D,0,8,21,12,1
3135,6,2,9,2,12,6
3136,6,0,8,21,12,9
3137,1,1,9,8,12,19
3138,E,3,14,31,12,6
3139,R,6,17,6,12,20
3140,G,6,4,20,12,1
3141,D,2,1,2,12,2
3142,Q,3,23,24,12,4
3143,Q,1,16,29,12,10
3144,5,1,11,8,12,2
3145,E,3,10,17,12,11
3146,M,6,18,6,12,14
3147,C,1,22,15,12,18
3148,2,0,20,21,12,3
3149,6,5,20,26,12,8
3150,N,0,15,28,12,12
3151,F,3,7,3,12,9
3152,F,6,11,6,12,28
3153,7,2,20,30,12,1
3154,3,2,14,2,12,2
3155,2,3,17,17,12,5
3156,1,4,19,11,12,17
3157,A,0,2,14,12,1
3158,3,5,19,12,12,2
3159,D,6,21,6,12,12
3160,1,1,20,29,12,21
3161,M,1,22,15,12,6
3162,1,6,8,6,12,14
3163,3,1,23,8,12,4
3164,7,5,7,26,12,2
3165,R,6,21,20,12,13
3166,7,1,12,15,12,4
3167,C,2,13,23,12,22
3168,1,5,5,26,12,5
3169,L,4,15,18,12,2
3170,F,5,3,19,12,9
3171,D,2,17,2,12,4
3172,2,6,3,20,12,2
3173,GS,4,13,11,12,1
3174,1,0,19,7,12,15
3175,M,6,2,6,12,4
3176,Q,6,20,20,12,12
3177,M,5,6,19,12,3
3178,A,0,18,14,12,6
3179,6,2,8,23,12,6
3180,5,3,20,17,12,1
3181,C,0,14,28,12,15
3182,C,6,19,13,12,16
3183,A,3,18,3,12,6
3184,7,6,14,6,12,1
3185,A,5,17,12,12,7
3186,E,4,16,18,12,11
3187,N,5,5,5,12,1
3188,M,3,14,17,12,17
3189,R,3,15,3,12,10
3190,A,4,22,4,12,7
3191,F,5,7,19,12,5
3192,M,5,18,19,12,17
3193,Q,3,11,24,12,6
3194,4,2,10,9,12,1
3195,7,3,20,17,12,1
3196,1,2,22,30,12,9
3197,E,3,14,17,12,9
3198,R,1,3,1,12,1
3199,N,3,11,3,12,10
3200,E,6,10,20,12,11
3201,5,5,11,12,12,7
3202,D,5,14,26,12,29
3203,D,4,3,18,12,1
3204,D,3,7,17,12,3
3205,5,3,16,17,12,1
3206,3,3,13,10,12,5
3207,R,5,22,26,12,14
3208,G,2,5,9,12,1
3209,F,3,11,3,12,20
3210,4,2,7,16,12,1
3211,1,0,3,7,12,1
3212,C,1,22,1,12,10
3213,E,0,12,14,12,8
3214,D,2,8,23,12,4
3215,M,0,12,14,12,15
3216,5,5,9,12,12,1
3217,6,3,4,24,12,2
3218,F,3,12,10,12,20
3219,A,5,1,12,12,11
3220,F,4,16,11,12,11
3221,N,6,10,13,12,13
3222,E,0,5,7,12,5
3223,5,3,9,24,12,2
3224,7,4,10,18,12,6
3225,C,1,18,1,12,20
3226,A,4,6,4,12,6
3227,C,2,20,30,12,18
3228,R,1,12,22,12,11
3229,L,4,9,18,12,4
3230,L,2,10,9,12,2
3231,4,0,16,7,12,3
3232,2,3,22,24,12,1
3233,F,3,15,3,12,17
3234,Q,4,15,11,12,10
3235,1,0,8,14,12,6
3236,A,3,21,10,12,7
3237,D,1,22,8,12,5
3238,M,5,10,19,12,18
3239,7,6,7,27,12,1
3240,D,0,19,14,12,9
3241,2,4,12,25,12,1
3242,N,5,9,19,12,8
3243,4,1,14,22,12,4
3244,7,1,18,29,12,6
3245,A,4,20,4,12,10
3246,3,6,6,6,12,2
3247,M,5,13,26,12,21
3248,L,4,17,4,12,3
3249,1,2,8,2,12,12
3250,D,1,21,15,12,6
3251,M,6,11,13,12,18
3252,6,3,20,24,12,7
3253,A,6,23,13,12,4
3254,4,6,18,27,12,1
3255,F,4,0,11,12,13
3256,E,0,21,7,12,16
3257,A,3,4,17,12,6
3258,7,1,11,22,12,7
3259,F,1,3,1,12,1
3260,A,4,4,18,12,6
3261,3,0,19,21,12,3
3262,6,1,5,15,12,2
3263,GS,1,7,8,12,1
3264,2,2,11,30,12,3
3265,7,1,14,29,12,5
3266,N,6,10,27,12,10
3267,F,5,21,5,12,17
3268,C,6,8,20,12,8
3269,N,3,2,10,12,4
3270,D,6,8,27,12,3
3271,C,5,6,19,12,7
3272,F,5,3,5,12,8
3273,1,6,21,27,12,11
3274,N,5,14,26,12,17
3275,Q,1,2,15,12,3
3276,D,1,17,15,12,7
3277,3,6,3,27,12,2
3278,6,4,12,11,12,9
3279,3,2,7,23,12,4
3280,A,1,6,15,12,7
3281,A,1,8,29,12,2
3282,M,1,10,29,12,15
3283,7,4,14,18,12,5
3284,E,5,2,5,12,6
3285,4,4,0,11,12,3
3286,1,6,12,20,12,16
3287,1,1,12,15,12,14
3288,M,3,1,10,12,7
3289,A,1,17,22,12,15
3290,R,6,1,6,12,9
3291,5,2,7,9,12,3
3292,6,2,15,16,12,13
3293,1,5,0,19,12,15
3294,Q,3,17,24,12,14
3295,C,5,16,19,12,18
3296,7,0,13,21,12,2
3297,C,2,21,9,12,14
3298,4,1,1,29,12,1
3299,C,4,19,25,12,18
3300,2,5,11,19,12,5
3301,M,2,12,30,12,18
3302,E,6,18,20,12,16
3303,N,3,18,10,12,8
3304,L,1,11,1,12,7
3305,6,1,20,8,12,11
3306,N,6,8,13,12,2
3307,4,3,23,17,12,3
3308,7,2,22,2,12,1
3309,L,3,22,24,12,5
3310,Z,1,20,22,12,1
3311,A,1,22,15,12,10
3312,D,1,9,29,12,4
3313,E,2,22,2,12,10
3314,1,1,2,15,12,2
3315,C,5,20,19,12,17
3316,A,2,23,23,12,4
3317,N,6,12,13,12,21
3318,Q,2,2,30,12,2
3319,F,0,19,28,12,15
3320,M,3,17,10,12,8
3321,A,2,15,9,12,3
3322,3,5,17,26,12,3
3323,6,4,3,18,12,1
3324,F,6,3,6,12,5
3325,Q,0,16,28,12,10
3326,GS,1,11,8,12,1
3327,R,3,14,24,12,18
3328,J,1,11,29,12,1
3329,M,6,7,27,12,3
3330,C,3,11,24,12,13
3331,GS,2,10,16,12,1
3332,1,1,8,15,12,18
3333,Q,0,20,28,12,9
3334,L,4,22,11,12,2
3335,C,4,22,18,12,21
3336,1,6,13,13,12,22
3337,Q,6,8,6,12,2
3338,5,1,16,29,12,2
3339,L,6,14,13,12,1
3340,2,2,17,30,12,2
3341,C,3,14,31,12,9
3342,3,6,15,27,12,2
3343,5,6,16,6,12,4
3344,A,0,19,21,12,8
3345,5,2,20,2,12,1
3346,M,5,21,12,12,14
3347,D,3,21,17,12,8
3348,F,5,17,19,12,20
3349,E,2,6,2,12,4
3350,F,2,18,23,12,8
3351,7,2,15,23,12,3
3352,2,5,18,12,12,2
3353,Q,0,19,7,12,6
3354,M,1,0,29,12,7
3355,E,6,11,13,12,14
3356,E,6,14,6,12,18
3357,F,6,19,6,12,25
3358,D,6,7,20,12,2
3359,A,5,19,12,12,4
3360,5,3,0,31,12,2
3361,1,4,5,11,12,4
3362,E,1,13,8,12,7
3363,GS,4,12,18,12,1
3364,3,6,1,13,12,9
3365,GS,1,14,29,12,3
3366,C,5,18,5,12,15
3367,C,0,7,7,12,6
3368,C,3,20,3,12,19
3369,J,4,16,25,12,1
3370,1,2,12,30,12,12
3371,4,6,14,13,12,1
3372,M,3,16,31,12,18
3373,L,3,15,3,12,1
3374,Q,2,22,30,12,6
3375,C,1,12,1,12,13
3376,M,5,5,12,12,3
3377,7,1,0,29,12,1
3378,C,3,21,24,12,5
3379,5,3,15,10,12,3
3380,G,3,22,3,12,1
3381,Q,5,0,19,12,6
3382,3,2,15,9,12,2
3383,C,1,20,1,12,18
3384,Q,0,3,7,12,1
3385,2,1,5,15,12,3
3386,J,3,12,24,12,2
3387,R,4,14,25,12,13
3388,N,0,10,7,12,6
3389,F,4,4,25,12,2
3390,N,1,18,8,12,6
3391,R,3,2,24,12,3
3392,1,4,21,11,12,14
3393,C,0,10,28,12,18
3394,2,5,21,19,12,5
3395,R,0,18,21,12,18
3396,E,2,7,23,12,6
3397,1,2,2,2,12,5
3398,Z,3,7,3,12,2
3399,Q,2,12,2,12,15
3400,C,3,17,24,12,20
3401,N,2,8,9,12,9
3402,A,6,14,20,12,11
3403,2,1,5,1,12,1
3404,3,0,13,7,12,3
3405,M,0,14,21,12,13
3406,F,3,21,10,12,14
3407,N,0,16,28,12,12
3408,M,3,5,17,12,4
3409,N,1,20,15,12,16
3410,E,3,18,10,12,13
3411,R,6,5,27,12,2
3412,2,3,10,31,12,3
3413,F,0,1,7,12,6
3414,2,1,0,29,12,2
3415,L,5,6,19,12,1
3416,7,0,12,21,12,4
3417,G,3,3,31,12,1
3418,1,6,15,20,12,12
3419,7,5,14,12,12,8
3420,3,2,10,23,12,3
3421,A,1,3,15,12,5
3422,N,2,0,30,12,4
3423,1,2,7,16,12,5
3424,GS,6,15,6,12,1
3425,5,5,16,12,12,2
3426,6,0,11,21,12,18
3427,E,5,0,12,12,12
3428,D,4,13,25,12,4
3429,R,4,2,4,12,8
3430,J,1,14,29,12,1
3431,7,5,20,12,12,5
3432,6,4,13,25,12,9
3433,5,2,23,16,12,3
3434,L,6,16,6,12,1
3435,4,1,10,15,12,3
3436,E,1,0,8,12,4
3437,Q,4,22,11,12,9
3438,6,5,19,12,12,16
3439,3,4,10,25,12,1
3440,N,3,0,17,12,4
3441,J,2,19,9,12,3
3442,A,5,9,5,12,2
3443,A,2,22,23,12,5
3444,6,0,23,21,12,6
3445,N,1,4,15,12,3
3446,A,2,5,2,12,4
3447,E,0,13,28,12,18
3448,7,5,3,5,12,1
3449,M,6,2,13,12,14
3450,4,4,14,18,12,6
3451,6,3,18,31,12,15
3452,M,6,18,13,12,18
3453,R,5,11,12,12,32
3454,D,5,19,26,12,15
3455,F,3,6,17,12,5
3456,A,0,0,21,12,4
3457,A,1,19,15,12,11
3458,2,5,13,26,12,4
3459,F,2,20,30,12,22
3460,E,0,17,28,12,18
3461,4,1,14,1,12,2
3462,C,1,17,15,12,13
3463,4,6,10,6,12,3
3464,N,5,23,12,12,1
3465,G,3,23,17,12,3
3466,D,1,12,1,12,16
3467,J,6,14,6,12,1
3468,L,3,2,3,12,3
3469,5,4,17,18,12,2
3470,F,1,14,29,12,16
3471,G,5,15,5,12,1
3472,Q,1,21,29,12,5
3473,Q,3,22,24,12,9
3474,1,2,19,16,12,26
3475,C,3,21,31,12,14
3476,1,2,3,30,12,3
3477,Q,5,13,5,12,20
3478,D,4,4,4,12,1
3479,L,5,5,12,12,1
3480,F,1,18,15,12,14
3481,4,1,20,29,12,2
3482,3,3,14,24,12,2
3483,A,4,15,4,12,6
3484,J,5,20,5,12,1
3485,6,2,6,30,12,5
3486,C,5,19,5,12,26
3487,Q,3,15,31,12,10
3488,E,6,1,6,12,11
3489,4,4,13,25,12,5
3490,4,0,7,7,12,2
3491,A,4,4,25,12,2
3492,R,4,18,4,12,9
3493,Q,1,14,8,12,7
3494,N,3,16,31,12,7
3495,Z,1,14,29,12,1
3496,3,2,2,23,12,3
3497,R,5,9,26,12,7
3498,3,1,22,8,12,9
3499,Q,5,10,26,12,13
3500,1,2,16,23,12,6
3501,A,5,0,26,12,4
3502,6,4,0,4,12,4
3503,L,3,18,3,12,2
3504,Z,5,18,5,12,1
3505,A,0,15,14,12,6
3506,R,3,12,3,12,17
3507,5,2,15,16,12,4
3508,A,3,5,31,12,2
3509,5,5,22,26,12,4
3510,M,3,18,10,12,7
3511,F,3,5,10,12,6
3512,Q,5,19,19,12,10
3513,L,2,23,23,12,1
3514,2,1,14,15,12,3
3515,N,6,18,6,12,13
3516,J,0,4,28,12,1
3517,5,6,23,20,12,2
3518,D,3,16,3,12,7
3519,R,1,17,8,12,10
3520,D,0,15,7,12,12
3521,E,6,17,6,12,15
3522,4,5,22,5,12,1
3523,4,2,10,16,12,2
3524,D,1,0,1,12,2
3525,D,1,16,15,12,11
3526,2,4,13,11,12,3
3527,3,2,10,9,12,3
3528,6,6,4,20,12,2
3529,R,4,7,25,12,1
3530,5,1,17,1,12,1
3531,R,1,13,8,12,9
3532,5,5,10,26,12,3
3533,D,0,20,14,12,5
3534,2,3,7,24,12,3
3535,A,6,11,6,12,12
3536,1,1,17,1,12,14
3537,F,0,11,7,12,15
3538,6,4,16,4,12,10
3539,Z,5,2,5,12,1
3540,1,5,12,12,12,22
3541,7,3,18,24,12,1
3542,4,1,16,29,12,2
3543,2,4,6,18,12,2
3544,M,3,21,3,12,8
3545,6,1,13,8,12,17
3546,3,0,8,7,12,1
3547,R,1,1,8,12,8
3548,4,0,23,21,12,2
3549,D,0,0,14,12,2
3550,C,6,22,13,12,7
3551,4,5,13,26,12,3
3552,1,0,16,7,12,8
3553,1,1,9,15,12,24
3554,3,1,12,8,12,2
3555,G,1,23,1,12,1
3556,GS,6,18,13,12,1
3557,Z,1,21,22,12,1
3558,3,3,19,31,12,1
3559,1,3,11,31,12,9
3560,C,1,23,15,12,11
3561,1,1,1,1,12,3
3562,R,4,23,11,12,9
3563,L,3,6,17,12,1
3564,M,5,20,26,12,10
3565,F,1,8,15,12,9
3566,3,6,1,6,12,3
3567,A,0,10,21,12,12
3568,D,0,18,14,12,21
3569,F,2,7,23,12,6
3570,5,5,13,5,12,5
3571,F,6,4,20,12,2
3572,A,5,4,12,12,8
3573,3,2,8,9,12,6
3574,2,5,14,5,12,2
3575,6,4,11,25,12,3
3576,A,5,14,12,12,10
3577,M,1,16,22,12,10
3578,E,6,18,27,12,13
3579,E,6,22,13,12,3
3580,7,3,1,31,12,3
3581,J,1,2,29,12,1
3582,J,5,17,26,12,1
3583,1,6,16,13,12,21
3584,Q,6,15,20,12,13
3585,1,0,0,7,12,2
3586,M,6,11,6,12,23
3587,D,6,2,6,12,7
3588,R,5,1,12,12,8
3589,4,4,6,18,12,1
3590,J,6,13,27,12,1
3591,M,0,16,21,12,14
3592,C,4,10,11,12,17
3593,Q,3,6,10,12,2
3594,R,2,18,30,12,15
3595,C,2,23,30,12,17
3596,C,5,16,26,12,11
3597,E,2,15,2,12,8
3598,2,2,12,16,12,3
3599,GS,2,17,16,12,1
3600,7,3,13,31,12,9
3601,1,2,16,9,12,16
3602,C,0,6,7,12,8
3603,C,3,21,3,12,17
3604,1,3,22,10,12,15
3605,4,6,18,20,12,3
3606,2,3,16,31,12,5
3607,D,5,0,5,12,7
3608,3,3,2,10,12,2
3609,3,5,4,12,12,1
3610,C,2,15,2,12,13
3611,7,0,11,14,12,3
3612,R,0,23,21,12,13
3613,3,2,7,16,12,2
3614,R,6,11,27,12,18
3615,5,1,13,1,12,1
3616,2,3,12,31,12,6
3617,3,3,17,17,12,5
3618,A,1,16,22,12,6
3619,M,1,12,8,12,11
3620,5,5,0,12,12,2
3621,L,2,2,30,12,3
3622,2,1,6,1,12,2
3623,R,5,18,19,12,12
3624,M,4,23,4,12,8
3625,M,0,0,21,12,3
3626,1,5,11,19,12,19
3627,6,4,10,4,12,15
3628,A,2,9,16,12,9
3629,M,2,13,30,12,12
3630,R,3,9,24,12,8
3631,R,0,7,21,12,4
3632,1,1,3,29,12,1
3633,D,6,4,6,12,4
3634,7,4,19,18,12,1
3635,E,3,2,10,12,6
3636,6,3,23,24,12,6
3637,L,5,14,19,12,2
3638,F,2,11,9,12,27
3639,1,2,0,9,12,6
3640,A,2,21,2,12,6
3641,N,1,10,29,12,10
3642,3,3,9,31,12,5
3643,N,3,4,3,12,2
3644,E,0,10,21,12,11
3645,5,6,20,27,12,1
3646,4,4,10,18,12,5
3647,5,0,20,7,12,6
3648,A,1,7,1,12,9
3649,4,5,17,12,12,7
3650,F,2,15,9,12,25
3651,R,3,5,24,12,2
3652,5,3,12,24,12,5
3653,E,2,3,2,12,3
3654,E,1,23,29,12,14
