,line,day_of_week,hour,day,month,count
7459,4,2,6,1,7,2
7460,6,6,14,19,7,35
7461,N,5,4,18,7,5
7462,R,5,4,18,7,7
7463,5,2,21,29,7,1
7464,M,3,7,2,7,7
7465,4,3,23,9,7,1
7466,C,5,23,4,7,27
7467,Q,2,3,1,7,1
7468,2,6,16,5,7,5
7469,L,4,20,3,7,1
7470,1,1,7,14,7,6
7471,1,2,17,15,7,16
7472,6,3,10,30,7,20
7473,1,6,13,19,7,16
7474,R,6,3,26,7,6
7475,F,1,9,21,7,13
7476,N,5,16,18,7,14
7477,4,4,22,3,7,2
7478,3,4,5,3,7,1
7479,D,6,15,26,7,7
7480,C,3,11,2,7,15
7481,M,2,13,15,7,12
7482,M,2,16,8,7,6
7483,M,4,2,24,7,7
7484,5,3,16,9,7,1
7485,R,5,5,25,7,5
7486,4,0,10,13,7,2
7487,3,3,16,23,7,5
7488,3,1,2,21,7,1
7489,Q,2,23,29,7,11
7490,4,4,2,3,7,2
7491,4,2,12,1,7,3
7492,M,3,3,2,7,1
7493,2,1,7,7,7,3
7494,A,0,3,13,7,1
7495,A,1,6,7,7,6
7496,D,3,1,9,7,5
7497,7,4,14,10,7,1
7498,F,4,1,24,7,10
7499,5,2,8,22,7,3
7500,4,1,8,28,7,5
7501,F,4,3,24,7,3
7502,F,6,15,26,7,13
7503,D,0,20,27,7,4
7504,4,2,22,29,7,2
7505,5,0,6,20,7,2
7506,R,2,14,15,7,13
7507,1,4,13,3,7,15
7508,C,5,7,4,7,6
7509,A,6,6,12,7,5
7510,1,2,1,15,7,13
7511,6,1,12,14,7,16
7512,E,6,12,26,7,11
7513,N,4,20,3,7,15
7514,5,2,10,22,7,4
7515,4,1,23,7,7,1
7516,4,4,6,3,7,1
7517,Z,0,14,27,7,2
7518,Z,4,18,31,7,1
7519,1,6,2,12,7,12
7520,6,5,5,25,7,1
7521,D,1,20,28,7,10
7522,2,6,18,5,7,4
7523,L,2,1,22,7,5
7524,3,6,4,26,7,3
7525,6,6,22,19,7,22
7526,R,5,16,18,7,16
7527,C,3,8,23,7,7
7528,E,5,10,11,7,7
7529,J,6,21,26,7,1
7530,M,3,19,2,7,15
7531,A,1,22,7,7,16
7532,4,6,2,5,7,1
7533,5,1,12,7,7,5
7534,E,1,19,14,7,14
7535,2,2,20,1,7,3
7536,N,6,19,12,7,19
7537,N,1,22,28,7,10
7538,2,3,2,30,7,2
7539,6,5,8,4,7,1
7540,Z,4,22,31,7,1
7541,C,1,21,28,7,22
7542,R,6,1,12,7,12
7543,1,6,4,12,7,7
7544,L,3,15,23,7,2
7545,5,3,18,23,7,3
7546,N,0,15,6,7,9
7547,A,3,9,2,7,4
7548,2,2,10,29,7,5
7549,2,4,14,3,7,1
7550,Q,2,4,22,7,1
7551,E,2,2,22,7,3
7552,L,4,9,24,7,3
7553,D,1,8,28,7,5
7554,C,2,22,8,7,21
7555,M,0,13,13,7,16
7556,GS,4,15,17,7,1
7557,2,5,4,4,7,2
7558,4,5,2,4,7,3
7559,6,0,2,27,7,2
7560,1,5,6,25,7,7
